Unnamed: 0,0
2010-01-04,
2010-01-05,1.0
2010-01-06,1.0
2010-01-07,1.0
2010-01-08,1.0
2010-01-11,1.0
2010-01-12,1.0
2010-01-13,1.0
2010-01-14,1.0
2010-01-15,1.0
2010-01-18,1.0
2010-01-19,1.0
2010-01-20,1.0
2010-01-21,1.0
2010-01-22,1.0
2010-01-25,1.0
2010-01-26,1.0
2010-01-27,1.0
2010-01-28,1.0
2010-01-29,1.0
2010-02-01,1.0
2010-02-02,1.0
2010-02-03,1.0
2010-02-04,1.0
2010-02-05,1.0
2010-02-08,1.0
2010-02-09,1.0
2010-02-10,1.0
2010-02-11,1.0
2010-02-12,1.0
2010-02-22,1.0008270517826896
2010-02-23,1.0011669995354442
2010-02-24,1.0010112540496863
2010-02-25,1.0012107806610582
2010-02-26,1.0012107806610582
2010-03-01,1.0012107806610582
2010-03-02,1.0012107806610582
2010-03-03,1.0012107806610582
2010-03-04,1.0012107806610582
2010-03-05,1.0012107806610582
2010-03-08,1.0036503700846182
2010-03-09,1.0024807071003448
2010-03-10,1.0025538820507027
2010-03-11,1.006366217758828
2010-03-12,1.0024143704243185
2010-03-15,1.0014308128455343
2010-03-16,1.0056966272762071
2010-03-17,1.0058132250769352
2010-03-18,1.0067676166683563
2010-03-19,1.0056019856195912
2010-03-22,1.003544722901394
2010-03-23,1.0019407192029983
2010-03-24,1.002045679562531
2010-03-25,1.0012829927245206
2010-03-26,1.0006955523225212
2010-03-29,0.9950447948839637
2010-03-30,0.9955747575146324
2010-03-31,0.9996802533837801
2010-04-01,0.9996802533837801
2010-04-02,0.9996802533837801
2010-04-06,0.9996802533837801
2010-04-07,0.9996802533837801
2010-04-08,0.9996802533837801
2010-04-09,0.9996802533837801
2010-04-12,0.9995198700857754
2010-04-13,1.002058325628498
2010-04-14,1.0019592900926761
2010-04-15,1.0033946044244983
2010-04-16,1.0064978883480113
2010-04-19,1.0066096387375845
2010-04-20,1.0092638394279172
2010-04-21,1.0044822264879714
2010-04-22,1.0026996986124193
2010-04-23,1.00211372194236
2010-04-26,0.9886369800446673
2010-04-27,0.9899825416368738
2010-04-28,0.9907325623494113
2010-04-29,0.9914125253173156
2010-04-30,0.9914125253173156
2010-05-04,0.9914125253173156
2010-05-05,0.9914125253173156
2010-05-06,0.9885278437373611
2010-05-07,0.991228986525596
2010-05-10,0.9964491077755585
2010-05-11,0.9902500979729549
2010-05-12,0.9906300392930676
2010-05-13,0.9912744809765722
2010-05-14,0.9957101849439075
2010-05-17,0.9977522397464983
2010-05-18,1.0081864114692076
2010-05-19,1.0101675107622736
2010-05-20,1.015646468350371
2010-05-21,1.0136920611129974
2010-05-24,1.0142017185149401
2010-05-25,1.0118157959412788
2010-05-26,1.0109002636294733
2010-05-27,1.0093368370806597
2010-05-28,1.0062306379469528
2010-05-31,1.00328192544382
2010-06-01,1.0044350437967258
2010-06-02,1.0078190632515953
2010-06-03,1.009081995309253
2010-06-04,1.001659973278614
2010-06-07,1.001659973278614
2010-06-08,1.0023998421769589
2010-06-09,1.0027408559738442
2010-06-10,1.0027408559738442
2010-06-11,1.0027408559738442
2010-06-17,1.0027408559738442
2010-06-18,1.0027408559738442
2010-06-21,1.0027408559738442
2010-06-22,1.0027408559738442
2010-06-23,1.002775011919872
2010-06-24,1.0006374981265969
2010-06-25,0.9994817327238243
2010-06-28,0.9983840461962081
2010-06-29,0.9983840461962081
2010-06-30,0.9983840461962081
2010-07-01,0.9983840461962081
2010-07-02,0.9983840461962081
2010-07-05,0.989869620577186
2010-07-06,0.9822459884283955
2010-07-07,0.9844881982282695
2010-07-08,0.9752486229453143
2010-07-09,0.9766324145951002
2010-07-12,0.9766324145951002
2010-07-13,0.9766324145951002
2010-07-14,0.9766324145951002
2010-07-15,0.9766324145951002
2010-07-16,0.9777507771103903
2010-07-19,0.9779396481613414
2010-07-20,0.9801843725152725
2010-07-21,0.9790855447521706
2010-07-22,0.9786229375541287
2010-07-23,0.9802438045271548
2010-07-26,0.980345557400247
2010-07-27,0.9772191729686741
2010-07-28,0.9753079292467008
2010-07-29,0.976223689483836
2010-07-30,0.9793288451776928
2010-08-02,0.9788956109393521
2010-08-03,0.9782858484856017
2010-08-04,0.9774746642966058
2010-08-05,0.9779433206183219
2010-08-06,0.9779433206183219
2010-08-09,0.9779433206183219
2010-08-10,0.9779433206183219
2010-08-11,0.9779433206183219
2010-08-12,0.9779433206183219
2010-08-13,0.9779433206183219
2010-08-16,0.9765229218309782
2010-08-17,0.9751352714764204
2010-08-18,0.9737822278298209
2010-08-19,0.9737822278298209
2010-08-20,0.9737822278298209
2010-08-23,0.97503483483316
2010-08-24,0.9753503267837277
2010-08-25,0.9789090324187691
2010-08-26,0.9812318634831124
2010-08-27,0.9877077612350478
2010-08-30,1.0017165032933582
2010-08-31,1.0016287427471653
2010-09-01,1.002029892914791
2010-09-02,1.0023942606986174
2010-09-03,1.0024855071792704
2010-09-06,1.0052939862171217
2010-09-07,1.0016096299791821
2010-09-08,1.012398285592351
2010-09-09,1.0130165165983687
2010-09-10,1.0080436028714734
2010-09-13,1.0140334074790198
2010-09-14,1.0117524632163637
2010-09-15,1.0108834773348
2010-09-16,1.009664797742829
2010-09-17,1.006677475705065
2010-09-20,1.0034496970829205
2010-09-21,1.0017992177337776
2010-09-27,1.0021502842046373
2010-09-28,0.9990140003316093
2010-09-29,0.9984409393315786
2010-09-30,0.996239963608781
2010-10-08,0.996239963608781
2010-10-11,0.996239963608781
2010-10-12,0.996239963608781
2010-10-13,0.996239963608781
