Unnamed: 0,开盘价,0
2010-01-04,1.0,1.0
2010-01-05,1.0152553614857396,1.0
2010-01-06,1.0141499005085122,1.0
2010-01-07,1.026088879062569,1.0
2010-01-08,0.996020340481981,1.0
2010-01-11,0.9938094185275259,1.0
2010-01-12,0.9960203404819811,1.0
2010-01-13,0.9772275038691135,1.0
2010-01-14,0.9838602697324785,1.0
2010-01-15,0.977006411673668,1.0
2010-01-18,0.9593190360380278,1.0
2010-01-19,0.9739111209374309,1.0
2010-01-20,0.9710369223966394,1.0
2010-01-21,0.9588768516471369,1.0
2010-01-22,0.9548971921291178,1.0
2010-01-25,0.9462745965067433,1.0
2010-01-26,0.9476011496794162,1.0
2010-01-27,0.9451691355295158,1.0
2010-01-28,0.9418527525978332,1.0
2010-01-29,0.9464956887021888,1.0
2010-02-01,0.9544550077382268,1.0
2010-02-02,0.9542339155427813,1.0
2010-02-03,0.9230599159849656,1.0
2010-02-04,0.9175326110988281,1.0
2010-02-05,0.904267079372098,1.0
2010-02-08,0.9108998452354631,1.0
2010-02-09,0.9115631218217995,0.9992718446601941
2010-02-10,0.922396639398629,0.98739594837391
2010-02-11,0.930798142825558,0.978402409055068
2010-02-12,0.9387574618615959,0.978402409055068
2010-02-22,0.9573292062790179,0.978402409055068
2010-02-23,0.9374309086889228,0.978402409055068
2010-02-24,0.9420738447932783,0.978402409055068
2010-02-25,0.9414105682069417,0.978402409055068
2010-02-26,0.9303559584346667,0.978402409055068
2010-03-01,0.9358832633208041,0.978402409055068
2010-03-02,0.9290294052619936,0.978402409055068
2010-03-03,0.9226177315940741,0.978402409055068
2010-03-04,0.9175326110988277,0.9837949936245065
2010-03-05,0.9153216891443727,0.9861655839705897
2010-03-08,0.9221755472031832,0.9787812523031771
2010-03-09,0.9232804835871944,0.9787812523031771
2010-03-10,0.9286821245529266,0.9787812523031771
2010-03-11,0.9316830362005557,0.9787812523031771
2010-03-12,0.934083765518659,0.9787812523031771
2010-03-15,0.9324832793065899,0.9787812523031771
2010-03-16,0.9302826107649953,0.9787812523031771
2010-03-17,0.9600916664647768,0.9787812523031771
2010-03-18,0.9514890530749073,0.9700111764854994
2010-03-19,0.9474878375447351,0.9659320714540212
2010-03-22,0.9504887491923641,0.9689914002276299
2010-03-23,0.9556903293815876,0.9742942367685513
2010-03-24,0.9502886884158557,0.9687874449760562
2010-03-25,0.9582911194761995,0.9769456550390122
2010-03-26,0.9604917880177941,0.9791891628063252
2010-03-29,0.9626924565593887,0.9814326705736381
2010-03-30,0.9632926388889147,0.9820445363283601
2010-03-31,0.9534896608399932,0.9720507290012386
2010-04-01,0.9532896000634845,0.9720507290012386
2010-04-02,0.9528894785104672,0.9720507290012386
2010-04-06,0.9600916664647768,0.9720507290012386
2010-04-07,0.968094097525121,0.9801528396826409
2010-04-08,0.9688943406311554,0.9809630507507812
2010-04-09,0.9634926996654233,0.9754941260408347
2010-04-12,0.9732956777143449,0.9854192116255527
2010-04-13,0.9732956777143449,0.9854192116255527
2010-04-14,0.9782971971270598,0.990483030801429
2010-04-15,0.970694887619733,0.9827860256540969
2010-04-16,0.9636927604419318,0.9756966788078697
2010-04-19,0.9606918487943027,0.9756966788078697
2010-04-20,0.9542899039460274,0.9756966788078697
2010-04-21,0.9532896000634845,0.9756966788078697
2010-04-22,0.9502886884158557,0.9756966788078697
2010-04-23,0.9466875944387005,0.9756966788078697
2010-04-26,0.9518891746279243,0.9703357080451889
2010-04-27,0.944486925897106,0.9778814039673562
2010-04-28,0.9244808482462458,0.9985948418823608
2010-04-29,0.9190792072805136,1.004429522845534
2010-04-30,0.9194793288335308,1.0039922439936206
2010-05-04,0.9234805443637029,0.9996232612086178
2010-05-05,0.9242807874697373,0.9987570365455254
2010-05-06,0.931482975424047,0.9909745141828328
2010-05-07,0.9222801797046511,1.0007650699501032
2010-05-10,0.9146778701973242,1.0090143264919913
2010-05-11,0.906275317583963,1.0182834869715764
2010-05-12,0.8944717317699554,1.0315458988327957
2010-05-13,0.8826681459559479,1.0451583363257806
2010-05-14,0.8780667480962502,1.0506068045341879
2010-05-17,0.8642625545171567,1.0671235212151764
2010-05-18,0.8402552613361247,1.0967658412489312
2010-05-19,0.8306523440637118,1.109300308006062
2010-05-20,0.8498581786085375,1.0836517459712398
2010-05-21,0.8458569630783654,1.088753684511594
2010-05-24,0.8558600019037956,1.0758781679019485
2010-05-25,0.8588609135514246,1.072105804059375
2010-05-26,0.8602613389869849,1.0703576697410855
2010-05-27,0.8522589079266408,1.0803144852735607
2010-05-28,0.8588609135514246,1.0719458519369347
2010-05-31,0.8476575100669428,1.085928839989222
2010-06-01,0.8404553221126332,1.0951555188279314
2010-06-02,0.8348536203703923,1.1024548176918167
2010-06-03,0.8408554436656506,1.09452918995859
2010-06-04,0.8342534380408665,1.103122923784104
2010-06-07,0.8120466918484116,1.103122923784104
2010-06-08,0.8072452332122055,1.1096454540060345
2010-06-09,0.8138472388369893,1.100570286724201
2010-06-10,0.81804851514367,1.0948888766894889
2010-06-11,0.8198490621322474,1.0924789965500403
2010-06-17,0.8262510069805227,1.0839481698322264
2010-06-18,0.8224498522268594,1.0889348563278225
2010-06-21,0.8214495483443163,1.0902592723535194
2010-06-22,0.8262510069805227,1.0838865927294363
2010-06-23,0.8200491229087561,1.0838865927294363
2010-06-24,0.8176483935906529,1.0838865927294363
2010-06-25,0.8202491836852646,1.080438947584958
2010-06-28,0.8206493052382817,1.080438947584958
2010-06-29,0.8046444431175938,1.1015104043881752
2010-06-30,0.7952415866216894,1.1143823559063861
2010-07-01,0.7952415866216894,1.1143823559063861
2010-07-02,0.7912403710915173,1.1199893111562296
2010-07-05,0.7942412827391465,1.1157415640848405
2010-07-06,0.7946414042921637,1.1151794776545711
2010-07-07,0.7930409180800947,1.1174255591805626
2010-07-08,0.7972421943867755,1.1115057971364677
2010-07-09,0.7868390340083281,1.1260097623688634
2010-07-12,0.7902400672089743,1.121142697542962
2010-07-13,0.7880393986673797,1.1242648670804234
2010-07-14,0.7838381223606989,1.1302586630206848
2010-07-15,0.7806371499365615,1.1348743186123973
2010-07-16,0.7818965586024529,1.133043416058408
2010-07-19,0.7803551163972238,1.1352771142665075
2010-07-20,0.7973109806547439,1.1106093646231856
2010-07-21,0.807330354988733,1.1106093646231856
2010-07-22,0.8059815930591576,1.1106093646231856
2010-07-23,0.807330354988733,1.1106093646231856
2010-07-26,0.8134961238096493,1.1106093646231856
2010-07-27,0.8121473618800739,1.1106093646231856
2010-07-28,0.800393865065202,1.1106093646231856
2010-07-29,0.812725402707035,1.1106093646231856
2010-07-30,0.8129180829826885,1.1108726669855902
2010-08-02,0.8304519880671694,1.1348331819644213
2010-08-03,0.836425076612432,1.1429955551989681
2010-08-04,0.8277544642080185,1.1311469488907548
2010-08-05,0.8343055935802421,1.140099229212516
2010-08-06,0.8267910628297501,1.1298304370787309
2010-08-09,0.8323787908237059,1.1374662055884688
2010-08-10,0.8435542468116168,1.1527377426079437
2010-08-11,0.8383518793689685,1.1456285788230156
2010-08-12,0.8366177568880857,1.143258857561373
2010-08-13,0.8323787908237059,1.1374662055884688
2010-08-16,0.8333421922019739,1.1374662055884688
2010-08-17,0.8420128046063876,1.149301114085921
2010-08-18,0.8452883692924996,1.1537720795182922
2010-08-19,0.8410494032281195,1.1479861242528708
2010-08-20,0.8383518793689687,1.1443041527203304
2010-08-23,0.8316080697210914,1.1350992238889785
2010-08-24,0.818698491252298,1.1350992238889785
2010-08-25,0.8129180829826887,1.1350992238889785
2010-08-26,0.8169643687714151,1.1350992238889785
2010-08-27,0.8213960151114487,1.128941846023543
2010-08-30,0.827561783932365,1.128941846023543
2010-08-31,0.8304519880671696,1.128941846023543
2010-09-01,0.8339202330289349,1.128941846023543
2010-09-02,0.8439396073629242,1.128941846023543
2010-09-03,0.8477932128759966,1.128941846023543
2010-09-06,0.8614735124474048,1.1471588621752864
