,年化收益率,季度胜率,夏普比率,卡玛比率,参数
绩效数据,0.06333302321442136,0.5476190476190477,0.10288376911251491,0.1714498939473156,cmo_length: 10; m_length: 5
绩效数据,0.03615383248830617,0.5476190476190477,-0.01695839581967523,0.08032468645184851,cmo_length: 10; m_length: 10
绩效数据,0.08961962172133653,0.6190476190476191,0.21913802526808812,0.16833883831172333,cmo_length: 10; m_length: 15
绩效数据,0.040747840713883265,0.6428571428571429,0.0033038035154966134,0.08351466515417569,cmo_length: 10; m_length: 20
绩效数据,-0.005227123744827478,0.5238095238095238,-0.19989159746997343,-0.010683145179987035,cmo_length: 10; m_length: 25
绩效数据,0.08975869435261097,0.6428571428571429,0.22006599352662795,0.2723749794585425,cmo_length: 10; m_length: 30
绩效数据,0.042341835428653996,0.5952380952380952,0.010354400694799334,0.08088999442583353,cmo_length: 10; m_length: 35
绩效数据,0.03313704354297986,0.5476190476190477,-0.030375827154477057,0.05778822614994916,cmo_length: 10; m_length: 40
绩效数据,0.04783502643139248,0.5476190476190477,0.03468551922689102,0.08632704822736187,cmo_length: 10; m_length: 45
绩效数据,0.014425405241978329,0.5,-0.11321903534545937,0.025884468173862762,cmo_length: 10; m_length: 50
绩效数据,0.016921555980349945,0.5714285714285714,-0.102189159455094,0.030930469753012717,cmo_length: 10; m_length: 55
绩效数据,0.03319122622220494,0.5714285714285714,-0.03015603750072381,0.05986143861790804,cmo_length: 10; m_length: 60
绩效数据,0.019385605588353894,0.5238095238095238,-0.09130604349472285,0.030379796755578704,cmo_length: 10; m_length: 65
绩效数据,0.021741787766664133,0.5238095238095238,-0.08090915007892119,0.0363604139697525,cmo_length: 10; m_length: 70
绩效数据,-0.002733061099891909,0.5476190476190477,-0.18943997840202126,-0.004268983522528066,cmo_length: 10; m_length: 75
绩效数据,-0.024897610640875256,0.5476190476190477,-0.288060956365154,-0.0355883089870984,cmo_length: 10; m_length: 80
绩效数据,0.006496211716049194,0.5476190476190477,-0.14882001238340287,0.009594283707667219,cmo_length: 10; m_length: 85
绩效数据,0.00258792020356835,0.5238095238095238,-0.16624724280198283,0.003934639525550051,cmo_length: 10; m_length: 90
绩效数据,0.03697223936150307,0.5476190476190477,-0.01346789646853591,0.05975729283721001,cmo_length: 10; m_length: 95
绩效数据,0.06368415467229038,0.5476190476190477,0.10537810204009573,0.10612661398656376,cmo_length: 10; m_length: 100
绩效数据,0.0475475232320588,0.5714285714285714,0.033581463486812714,0.078249310998709,cmo_length: 10; m_length: 105
绩效数据,0.032199346478533286,0.5714285714285714,-0.03472351538618179,0.053539430329877645,cmo_length: 10; m_length: 110
绩效数据,0.0232556741045562,0.5714285714285714,-0.07454802718059984,0.03962401698913917,cmo_length: 10; m_length: 115
绩效数据,0.02477056279486267,0.5714285714285714,-0.06780778358052986,0.04145543797795042,cmo_length: 10; m_length: 120
绩效数据,0.034251456675810754,0.5952380952380952,-0.0256129506111819,0.05851666933035274,cmo_length: 10; m_length: 125
